Timestamp,Phenomenon_Type,Phrase_English,Provider,Model,Model_ID,Strategy,Rep,T,I,F,Sum_TIF,Temperature,Prompt_Tokens,Completion_Tokens,Total_Tokens,Status,Raw_Response
2026-02-17T22:41:44.151276+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S3,2,0.5,1.0,0.5,2.0,0.7,154,23,177,Success,"```json
{""P_yes"": 0.5, ""P_no"": 0.5}
```"
2026-02-17T22:41:46.378999+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S3,3,0.5,1.0,0.5,2.0,0.7,154,23,177,Success,"```json
{""P_yes"": 0.5, ""P_no"": 0.5}
```"
2026-02-17T22:41:48.276704+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S3,4,0.5,1.0,0.5,2.0,0.7,155,24,179,Success,"```json
{""P_yes"": 0.5, ""P_no"": 0.5}
```"
2026-02-17T22:41:50.196377+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S3,5,0.5,1.0,0.5,2.0,0.7,154,23,177,Success,"```json
{""P_yes"": 0.5, ""P_no"": 0.5}
```"
2026-02-17T22:41:54.506190+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S1,1,0.6,0.5,0.4,1.5,0.7,251,2673,2924,Success,"{""T"": 0.6, ""I"": 0.5, ""F"": 0.4}"
2026-02-17T22:42:29.055291+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S1,2,0.5,0.6,0.3,1.4,0.7,251,1379,1630,Success,"{""T"": 0.5, ""I"": 0.6, ""F"": 0.3}"
2026-02-17T22:42:49.582698+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S1,3,0.4,0.7,0.4,1.5,0.7,251,2164,2415,Success,"{""T"": 0.4, ""I"": 0.7, ""F"": 0.4}"
2026-02-17T22:43:19.130983+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S1,4,0.7,0.5,0.3,1.5,0.7,251,4045,4296,Success,"{""T"": 0.7, ""I"": 0.5, ""F"": 0.3}"
2026-02-17T22:44:09.458248+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S1,5,0.5,0.5,0.3,1.3,0.7,251,2487,2738,Success,"{""T"": 0.5, ""I"": 0.5, ""F"": 0.3}"
2026-02-17T22:44:41.073896+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S2,1,0.3,0.5,0.2,1.0,0.7,160,2858,3018,Success,"{""T"": 0.3, ""I"": 0.5, ""F"": 0.2}"
2026-02-17T22:45:17.200259+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S2,2,0.3,0.5,0.2,1.0,0.7,160,1458,1618,Success,"{""T"": 0.3, ""I"": 0.5, ""F"": 0.2}"
2026-02-17T22:45:37.511099+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S2,3,0.4,0.5,0.1,1.0,0.7,160,2183,2343,Success,"{""T"": 0.4, ""I"": 0.5, ""F"": 0.1}"
2026-02-17T22:46:10.152683+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S2,4,0.3,0.6,0.1,1.0,0.7,160,1677,1837,Success,"{""T"": 0.3, ""I"": 0.6, ""F"": 0.1}"
2026-02-17T22:46:32.494258+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S2,5,0.4,0.5,0.1,1.0,0.7,160,406,566,Success,"{""T"": 0.4, ""I"": 0.5, ""F"": 0.1}"
2026-02-17T22:46:37.718063+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S3,1,0.3,0.8813,0.7,1.8813,0.7,160,3255,3415,Success,"{""P_yes"": 0.3, ""P_no"": 0.7}"
2026-02-17T22:47:21.688424+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S3,2,0.4,0.971,0.6,1.971,0.7,160,1130,1290,Success,"{""P_yes"": 0.4, ""P_no"": 0.6}"
2026-02-17T22:47:38.275549+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S3,3,0.3,0.8813,0.7,1.8813,0.7,160,2279,2439,Success,"{""P_yes"": 0.3, ""P_no"": 0.7}"
2026-02-17T22:48:09.935763+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S3,4,0.4,0.971,0.6,1.971,0.7,160,933,1093,Success,"{""P_yes"": 0.4, ""P_no"": 0.6}"
2026-02-17T22:48:21.083030+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S3,5,0.5,1.0,0.5,2.0,0.7,160,1254,1414,Success,"{""P_yes"": 0.5, ""P_no"": 0.5}"
2026-02-17T22:48:36.617181+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S1,1,0.4,0.7,0.3,1.4,0.7,249,34,283,Success,"```json
{
  ""T"": 0.4,
  ""I"": 0.7,
  ""F"": 0.3
}
```"
2026-02-17T22:48:37.540243+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S1,2,0.3,0.7,0.4,1.4,0.7,249,34,283,Success,"```json
{
  ""T"": 0.3,
  ""I"": 0.7,
  ""F"": 0.4
}
```"
2026-02-17T22:48:41.980937+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S1,3,0.3,0.6,0.4,1.3,0.7,249,34,283,Success,"```json
{
  ""T"": 0.3,
  ""I"": 0.6,
  ""F"": 0.4
}
```"
2026-02-17T22:48:43.825558+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S1,4,0.3,0.6,0.4,1.3,0.7,249,34,283,Success,"```json
{
  ""T"": 0.3,
  ""I"": 0.6,
  ""F"": 0.4
}
```"
2026-02-17T22:48:44.764589+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S1,5,0.3,0.7,0.4,1.4,0.7,249,34,283,Success,"```json
{
  ""T"": 0.3,
  ""I"": 0.7,
  ""F"": 0.4
}
```"
2026-02-17T22:48:45.735521+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S2,1,0.05,0.75,0.2,1.0,0.7,158,37,195,Success,"```json
{
  ""T"": 0.05,
  ""I"": 0.75,
  ""F"": 0.20
}
```"
2026-02-17T22:48:46.721624+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S2,2,0.05,0.85,0.1,1.0,0.7,158,37,195,Success,"```json
{
  ""T"": 0.05,
  ""I"": 0.85,
  ""F"": 0.10
}
```"
2026-02-17T22:48:47.789726+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S2,3,0.05,0.85,0.1,1.0,0.7,158,37,195,Success,"```json
{
  ""T"": 0.05,
  ""I"": 0.85,
  ""F"": 0.10
}
```"
2026-02-17T22:48:48.733521+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S2,4,0.05,0.85,0.1,1.0,0.7,158,37,195,Success,"```json
{
  ""T"": 0.05,
  ""I"": 0.85,
  ""F"": 0.10
}
```"
2026-02-17T22:48:49.848694+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S2,5,0.05,0.85,0.1,1.0,0.7,158,37,195,Success,"```json
{
  ""T"": 0.05,
  ""I"": 0.85,
  ""F"": 0.10
}
```"
2026-02-17T22:48:50.810746+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S3,1,0.35,0.9341,0.65,1.9341,0.7,161,30,191,Success,"```json
{
  ""P_yes"": 0.35,
  ""P_no"": 0.65
}
```"
2026-02-17T22:48:51.985350+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S3,2,0.25,0.8113,0.75,1.8113,0.7,161,30,191,Success,"```json
{
  ""P_yes"": 0.25,
  ""P_no"": 0.75
}
```"
2026-02-17T22:48:52.921836+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S3,3,0.35,0.9341,0.65,1.9341,0.7,161,30,191,Success,"```json
{
  ""P_yes"": 0.35,
  ""P_no"": 0.65
}
```"
2026-02-17T22:48:58.679290+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S3,4,0.35,0.9341,0.65,1.9341,0.7,161,30,191,Success,"```json
{
  ""P_yes"": 0.35,
  ""P_no"": 0.65
}
```"
2026-02-17T22:48:59.631854+00:00,Vagueness (Fuzzy),"John is 1.75 meters tall, therefore John is tall.",Mistral,mistral-medium-3.1,mistralai/mistral-medium-3.1,S3,5,0.35,0.9341,0.65,1.9341,0.7,161,30,191,Success,"```json
{
  ""P_yes"": 0.35,
  ""P_no"": 0.65
}
```"
2026-02-17T22:49:00.554120+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S1,1,0.75,0.85,0.35,1.95,0.7,270,27,297,Success,"{""T"": 0.75, ""I"": 0.85, ""F"": 0.35}"
2026-02-17T22:49:01.997236+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S1,2,0.75,0.85,0.35,1.95,0.7,270,27,297,Success,"{""T"": 0.75, ""I"": 0.85, ""F"": 0.35}"
2026-02-17T22:49:03.327087+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S1,3,0.75,0.85,0.35,1.95,0.7,270,27,297,Success,"{""T"": 0.75, ""I"": 0.85, ""F"": 0.35}"
2026-02-17T22:49:04.512116+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S1,4,0.75,0.85,0.35,1.95,0.7,270,27,297,Success,"{""T"": 0.75, ""I"": 0.85, ""F"": 0.35}"
2026-02-17T22:49:05.674444+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S1,5,0.75,0.85,0.35,1.95,0.7,270,27,297,Success,"{""T"": 0.75, ""I"": 0.85, ""F"": 0.35}"
2026-02-17T22:49:07.158907+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S2,1,0.15,0.65,0.2,1.0,0.7,173,27,200,Success,"{""T"": 0.15, ""I"": 0.65, ""F"": 0.20}"
2026-02-17T22:49:08.787101+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S2,2,0.2,0.6,0.2,1.0,0.7,173,27,200,Success,"{""T"": 0.2, ""I"": 0.6, ""F"": 0.2}"
2026-02-17T22:49:10.288695+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S2,3,0.15,0.65,0.2,1.0,0.7,173,27,200,Success,"{""T"": 0.15, ""I"": 0.65, ""F"": 0.20}"
2026-02-17T22:49:14.986073+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S2,4,0.2,0.6,0.2,1.0,0.7,173,27,200,Success,"{""T"": 0.2, ""I"": 0.6, ""F"": 0.2}"
2026-02-17T22:49:16.508137+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S2,5,0.2,0.6,0.2,1.0,0.7,173,27,200,Success,"{""T"": 0.2, ""I"": 0.6, ""F"": 0.2}"
2026-02-17T22:49:17.937354+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S3,1,0.45,0.9928,0.55,1.9928,0.7,179,23,202,Success,"{""P_yes"": 0.45, ""P_no"": 0.55}"
2026-02-17T22:49:19.412852+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S3,2,0.45,0.9928,0.55,1.9928,0.7,179,23,202,Success,"{""P_yes"": 0.45, ""P_no"": 0.55}"
2026-02-17T22:49:20.912545+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S3,3,0.45,0.9928,0.55,1.9928,0.7,179,23,202,Success,"{""P_yes"": 0.45, ""P_no"": 0.55}"
2026-02-17T22:49:22.033228+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S3,4,0.55,0.9928,0.45,1.9928,0.7,179,23,202,Success,"{""P_yes"": 0.55, ""P_no"": 0.45}"
2026-02-17T22:49:23.551945+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Anthropic,claude-sonnet-4.6,anthropic/claude-sonnet-4.6,S3,5,0.45,0.9928,0.55,1.9928,0.7,179,23,202,Success,"{""P_yes"": 0.45, ""P_no"": 0.55}"
2026-02-17T22:49:24.678237+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Meta,llama-4-maverick,meta-llama/llama-4-maverick,S1,1,0.7,0.4,0.6,1.7,0.7,253,25,278,Success,"{""T"": 0.7, ""I"": 0.4, ""F"": 0.6}"
2026-02-17T22:49:25.786513+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Meta,llama-4-maverick,meta-llama/llama-4-maverick,S1,2,0.6,0.4,0.3,1.3,0.7,253,25,278,Success,"{""T"": 0.6, ""I"": 0.4, ""F"": 0.3}"
2026-02-17T22:49:27.258784+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Meta,llama-4-maverick,meta-llama/llama-4-maverick,S1,3,0.6,0.4,0.3,1.3,0.7,253,25,278,Success,"{""T"": 0.6, ""I"": 0.4, ""F"": 0.3}"
2026-02-17T22:49:28.299172+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Meta,llama-4-maverick,meta-llama/llama-4-maverick,S1,4,0.7,0.4,0.6,1.7,0.7,254,25,279,Success,"{""T"": 0.7, ""I"": 0.4, ""F"": 0.6}"
2026-02-17T22:49:29.586654+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Meta,llama-4-maverick,meta-llama/llama-4-maverick,S1,5,0.6,0.4,0.3,1.3,0.7,253,25,278,Success,"{""T"": 0.6, ""I"": 0.4, ""F"": 0.3}"
2026-02-17T22:49:30.622986+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Meta,llama-4-maverick,meta-llama/llama-4-maverick,S2,1,0.2,0.6,0.2,1.0,0.7,163,25,188,Success,"{""T"": 0.2, ""I"": 0.6, ""F"": 0.2}"
2026-02-17T22:49:32.502072+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Meta,llama-4-maverick,meta-llama/llama-4-maverick,S2,2,0.2,0.6,0.2,1.0,0.7,163,25,188,Success,"{""T"": 0.2, ""I"": 0.6, ""F"": 0.2}"
2026-02-17T22:49:33.485560+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Meta,llama-4-maverick,meta-llama/llama-4-maverick,S2,3,0.0,0.7,0.3,1.0,0.7,164,25,189,Success,"{""T"": 0.0, ""I"": 0.7, ""F"": 0.3}"
2026-02-17T22:49:34.373892+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Meta,llama-4-maverick,meta-llama/llama-4-maverick,S2,4,0.2,0.6,0.2,1.0,0.7,163,25,188,Success,"{""T"": 0.2, ""I"": 0.6, ""F"": 0.2}"
2026-02-17T22:49:35.450006+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Meta,llama-4-maverick,meta-llama/llama-4-maverick,S2,5,0.2,0.6,0.2,1.0,0.7,163,25,188,Success,"{""T"": 0.2, ""I"": 0.6, ""F"": 0.2}"
2026-02-17T22:49:36.456258+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Meta,llama-4-maverick,meta-llama/llama-4-maverick,S3,1,0.6,0.971,0.4,1.971,0.7,167,20,187,Success,"{""P_yes"": 0.6, ""P_no"": 0.4}"
2026-02-17T22:49:37.672774+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Meta,llama-4-maverick,meta-llama/llama-4-maverick,S3,2,0.6,0.971,0.4,1.971,0.7,167,20,187,Success,"{""P_yes"": 0.6, ""P_no"": 0.4}"
2026-02-17T22:49:38.798142+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Meta,llama-4-maverick,meta-llama/llama-4-maverick,S3,3,0.6,0.971,0.4,1.971,0.7,168,20,188,Success,"{""P_yes"": 0.6, ""P_no"": 0.4}"
2026-02-17T22:49:39.637080+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Meta,llama-4-maverick,meta-llama/llama-4-maverick,S3,4,0.6,0.971,0.4,1.971,0.7,168,19,187,Success,"{""P_yes"": 0.6, ""P_no"": 0.4}"
2026-02-17T22:49:41.159980+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Meta,llama-4-maverick,meta-llama/llama-4-maverick,S3,5,0.6,0.971,0.4,1.971,0.7,167,20,187,Success,"{""P_yes"": 0.6, ""P_no"": 0.4}"
2026-02-17T22:49:42.325101+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S1,1,0.7,0.5,0.3,1.5,0.7,245,29,274,Success,"```json
{""T"": 0.7, ""I"": 0.5, ""F"": 0.3}
```"
2026-02-17T22:49:44.443804+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S1,2,0.7,0.5,0.3,1.5,0.7,248,29,277,Success,"```json
{""T"": 0.7, ""I"": 0.5, ""F"": 0.3}
```"
2026-02-17T22:49:48.703408+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S1,3,0.7,0.5,0.3,1.5,0.7,245,28,273,Success,"```json
{""T"": 0.7, ""I"": 0.5, ""F"": 0.3}
```"
2026-02-17T22:49:51.610506+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S1,4,0.7,0.5,0.3,1.5,0.7,245,29,274,Success,"```json
{""T"": 0.7, ""I"": 0.5, ""F"": 0.3}
```"
2026-02-17T22:49:53.424473+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S1,5,0.7,0.5,0.3,1.5,0.7,245,29,274,Success,"```json
{""T"": 0.7, ""I"": 0.5, ""F"": 0.3}
```"
2026-02-17T22:49:55.369518+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S2,1,0.6,0.3,0.1,1.0,0.7,153,28,181,Success,"```json
{""T"": 0.6, ""I"": 0.3, ""F"": 0.1}
```"
2026-02-17T22:49:57.977434+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S2,2,0.5,0.3,0.2,1.0,0.7,153,28,181,Success,"```json
{""T"": 0.5, ""I"": 0.3, ""F"": 0.2}
```"
2026-02-17T22:50:01.007464+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S2,3,0.4,0.3,0.3,1.0,0.7,153,29,182,Success,"```json
{""T"": 0.4, ""I"": 0.3, ""F"": 0.3}
```"
2026-02-17T22:50:03.803392+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S2,4,0.5,0.3,0.2,1.0,0.7,154,29,183,Success,"```json
{""T"": 0.5, ""I"": 0.3, ""F"": 0.2}
```"
2026-02-17T22:50:10.494086+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S2,5,0.5,0.3,0.2,1.0,0.7,154,29,183,Success,"```json
{""T"": 0.5, ""I"": 0.3, ""F"": 0.2}
```"
2026-02-17T22:50:12.766676+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S3,1,0.6,0.971,0.4,1.971,0.7,157,24,181,Success,"```json
{""P_yes"": 0.6, ""P_no"": 0.4}
```"
2026-02-17T22:50:14.872019+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S3,2,0.6,0.971,0.4,1.971,0.7,157,23,180,Success,"```json
{""P_yes"": 0.6, ""P_no"": 0.4}
```"
2026-02-17T22:50:16.668764+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S3,3,0.6,0.971,0.4,1.971,0.7,157,23,180,Success,"```json
{""P_yes"": 0.6, ""P_no"": 0.4}
```"
2026-02-17T22:50:21.565348+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S3,4,0.6,0.971,0.4,1.971,0.7,157,24,181,Success,"```json
{""P_yes"": 0.6, ""P_no"": 0.4}
```"
2026-02-17T22:50:24.030875+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,DeepSeek,deepseek-v3,deepseek/deepseek-chat-v3-0324,S3,5,0.6,0.971,0.4,1.971,0.7,157,23,180,Success,"```json
{""P_yes"": 0.6, ""P_no"": 0.4}
```"
2026-02-17T22:50:26.717740+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S1,1,0.6,0.5,0.5,1.6,0.7,253,1894,2147,Success,"{""T"": 0.6, ""I"": 0.5, ""F"": 0.5}"
2026-02-17T22:50:49.117712+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S1,2,0.6,0.5,0.3,1.4,0.7,253,713,966,Success,"{""T"": 0.6, ""I"": 0.5, ""F"": 0.3}"
2026-02-17T22:51:00.914786+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S1,3,0.7,0.6,0.5,1.8,0.7,253,801,1054,Success,"{""T"": 0.7, ""I"": 0.6, ""F"": 0.5}"
2026-02-17T22:51:11.368283+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S1,4,0.7,0.8,0.5,2.0,0.7,253,417,670,Success,"{""T"": 0.7, ""I"": 0.8, ""F"": 0.5}"
2026-02-17T22:51:17.036840+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S1,5,0.8,0.5,0.3,1.6,0.7,253,536,789,Success,"{""T"": 0.8, ""I"": 0.5, ""F"": 0.3}"
2026-02-17T22:51:23.387586+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S2,1,0.3,0.5,0.2,1.0,0.7,162,1072,1234,Success,"{""T"": 0.3, ""I"": 0.5, ""F"": 0.2}"
2026-02-17T22:51:47.695664+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S2,2,0.2,0.6,0.2,1.0,0.7,162,1051,1213,Success,"{""T"": 0.2, ""I"": 0.6, ""F"": 0.2}"
2026-02-17T22:52:11.576356+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S2,3,0.25,0.5,0.25,1.0,0.7,162,1217,1379,Success,"{""T"": 0.25, ""I"": 0.5, ""F"": 0.25}"
2026-02-17T22:52:27.309307+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S2,4,0.3,0.5,0.2,1.0,0.7,162,913,1075,Success,"{""T"": 0.3, ""I"": 0.5, ""F"": 0.2}"
2026-02-17T22:52:41.895698+00:00,Contradiction (Ethical),Lying to save an innocent life is morally right and wrong at the same time.,Alibaba,qwen3-235b,qwen/qwen3-235b-a22b,S2,5,0.3,0.5,0.2,1.0,0.7,162,1475,1637,Success,"{""T"": 0.3, ""I"": 0.5, ""F"": 0.2}"
